Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Sierra Leone,SLE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3610.283149,3537.932923,3467.208698,3778.429696,3069.321724,3215.992815,3268.199882,3787.312484,3273.88881,3564.708017,4360.097259,3656.092533,4176.411339,3909.22582,3908.731222,3602.953379,3662.832761,3604.411138,3622.036994,3876.663312,4841.862494,3919.976177,4366.935347,4109.904551,4142.049229,4586.771712,4485.321396,4520.556357,14326.61865,20921.83648,10921.94112,27506.04702,18156.9272,16330.91386,16530.26176,10835.42909,20597.66557,19071.0906,23991.58879,9986.908537,5677.927108,5668.33906,5671.202814,,,,,,,
El Salvador,SLV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26.94980408,33.37050842,26.49342957,43.90762756,46.37243652,49.48961029,63.53347717,80.31868347,99.99477478,101.7153325,115.2443621,84.67498047,88.72861633,81.11397339,78.2507132,97.92320862,91.77131714,-280.2797113,96.88771851,93.31023865,98.89496611,109.9905258,93.6680989,140.7255224,159.1142994,170.3313479,140.4918103,151.237937,228.5695203,305.6002656,437.4169592,793.7609912,397.3233718,222.5269595,479.1147273,142.6398081,-189.6497041,-133.3350076,463.3225664,584.7378768,958.1813569,1002.292518,1063.995209,,,,,,,
San Marino,SMR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,141.5719289,150.5506439,137.4203545,185.2600361,190.4466229,179.6565504,158.7778251,175.3813252,156.5045168,158.3591103,218.1651604,204.1392918,241.3984073,247.4175676,272.9582214,255.9514834,286.9449263,65.41194296,172.3165059,178.0283536,224.5372483,-6.560907707,-58.1278068,-51.98871461,-141.7222113,-147.09696,-143.8495263,-256.5865756,904.147452,844.5966707,-69.84716682,-307.2095095,-313.7178193,-31.34198565,-425.4412039,-303.2195173,-365.4292343,-338.4776657,-267.5896392,-441.7290399,-354.869403,-380.3849832,-391.621094,,,,,,,
Serbia,SRB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939469.46,1281141.067,1328646.493,1406314.339,1209848.518,1390779.518,1273333.255,1461335.102,1478823.14,1861565.044,1683122.562,1472539.614,1662269.006,1653494.782,1384623.346,1368573.404,1295589.585,1643778.24,1268599.385,1397958.557,1884173.192,1585921.397,2324459.366,1522153.31,1676409.731,1721904.836,1528704.128,1475132.58,4029466.981,3234659.637,3267730.814,2914124.844,2972066.138,3435997.617,3007525.318,3610684.484,3057984.551,3002472.96,3176334.651,2738791.148,3010407.076,3004257.685,3014410.586,,,,,,,
South Sudan,SSD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939571.852,1281243.827,1328755.036,1406425.664,1209967.375,1390901.693,1273420.905,1461433.379,1478914.903,1861669.786,1683225.367,1472606.975,1662340.628,1653604.517,1384738.769,1368688.816,1295692.098,1643816.372,1268758.589,1398139.009,1884319.674,1586067.714,2324616.067,1522323.177,1676659.995,1722167.704,1528956.068,1475420.68,4029466.981,3234659.637,3267730.814,2914124.844,2972418.881,3436368.498,3007525.318,3610684.484,3057984.551,3002805,3176673.305,2739117.429,3010755.523,3004613.599,3014792.11,,,,,,,
Small states,SST,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,44999.98933,34878.82121,39857.87197,41337.22671,41047.86495,44212.1401,46314.32306,48523.81885,51738.31376,54990.13596,60233.13335,63850.23908,66579.62751,75793.27732,64899.19334,64131.94069,65951.39035,71483.41192,67941.1792,66046.86263,68737.23516,64508.67355,70595.2981,67869.23158,61516.34033,63929.71064,59736.61716,59033.9698,82839.61415,80674.76375,81190.97277,70479.65111,69533.04649,37987.98162,52952.63777,45990.60915,84849.28476,56419.24572,135903.569,59847.23521,135222.7637,140059.9539,141170.8063,,,,,,,
Sao Tome and Principe,STP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,12.90352796,13.14135805,13.94541692,14.99035089,15.93761007,16.50178497,13.54246506,15.52265429,14.41480001,15.82715303,17.78425918,14.20107303,18.77618193,18.65160323,18.24510097,18.63033397,17.32014333,10.98618951,19.46403142,20.85450561,33.5107555,33.96260131,33.76453643,35.571757,43.63271954,45.13064923,44.04852765,44.86181652,38.50722274,41.23595149,128.0211959,106.4796295,107.2245625,124.6370565,83.27649865,88.060722,63.40452393,73.79634502,76.91480325,76.89433997,81.278409,83.76093831,87.44855366,,,,,,,
Suriname,SUR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,7027.5479,5137.646918,5998.140715,5253.153162,5590.473115,6018.68786,6989.467276,5616.482415,6746.329656,7067.616498,7520.765044,7377.254678,7666.051865,7689.27083,6043.630013,6283.46311,6447.076671,7336.963361,6274.234866,6471.982869,7411.122531,6990.770907,7363.057801,8018.4062,5785.906046,6295.893958,6485.707564,6480.386597,418.9200284,-2.542816467,-168.4975313,,19.45296715,-211.7399548,-32.14515015,-242.8470134,-187.4395592,-306.501795,540.3812013,295.6362598,,-507.3855826,-476.1728971,,,,,,,
Slovak Republic,SVK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1924.67373,-3543.926797,-3594.10623,-3429.112227,-3380.607773,-3390.960352,-3456.051016,-3691.976445,-263.7247266,-247.2136328,2783.199707,3539.155918,3077.469746,2823.32332,3492.575771,3193.814453,2624.981699,828.8954297,2717.224199,1480.737832,-30.06124727,375.0970762,448.5703594,164.3942598,-40.47888867,-462.0015508,-60.73583203,-190.9316836,-555.484375,-470.8996094,-291.8849609,-479.8085381,-246.5607363,-742.8711206,-1409.751296,-1222.488793,-1886.374609,-735.4286133,236.3020755,1563.722417,1596.74873,2810.651074,1597.093945,,,,,,,
Slovenia,SVN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-114.6230859,27.13188965,-78.39492676,146.595,-11.95519043,1203.626147,811.3990674,1232.514111,608.3892041,842.0611572,1279.272896,1041.139224,82.43795898,369.1530664,2704.849082,2128.108892,1345.915723,3502.113032,2059.593984,274.2359009,307.6081732,318.3387412,346.1958252,137.5692554,110.9768013,-323.3715742,45.78796143,1074.25372,910.2417627,1196.183936,1163.288474,187.7537793,566.570293,470.865166,406.6529199,565.750293,633.6429297,839.8343848,269.3211621,311.5399463,641.3887744,1368.822246,1082.55479,,,,,,,
Sweden,SWE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,588.9283086,1020.843355,910.7377211,1592.744168,1465.492141,1483.159367,1556.915054,1692.118574,1676.524777,1636.505637,1446.022201,1465.58356,1456.857131,1513.182988,1541.833808,1776.303343,1740.358334,3684.506049,1562.751533,1446.50845,1969.917499,3409.483593,1828.28447,1893.206878,1794.607259,1987.267362,1958.901516,1986.060815,2280.398688,1911.337797,2131.041793,2063.358594,2865.705918,2901.633867,2455.939897,2579.993354,2517.42135,2450.6293,3306.376266,3124.863542,3153.875559,5828.914963,4575.751451,,,,,,,
Eswatini,SWZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-180.2544117,-174.1918995,-94.33598304,-172.9039371,-209.4196644,-114.1663928,87.8094834,126.7495324,10.39461155,-24.34182304,5.250635166,-30.22840272,119.6284775,204.3368724,233.3002509,215.3202463,229.6349963,80.8438916,296.6418589,335.1513076,335.4846627,330.9518821,315.3213812,353.5409114,465.5886972,498.4218125,470.8972891,470.7093586,2169.853806,1379.834252,762.4869204,732.1624291,779.466944,653.6148331,940.011137,806.5161776,415.8373993,1415.577993,901.4946474,656.2101624,890.4891566,896.4849292,921.8269162,,,,,,,
Sint Maarten (Dutch part),SXM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,102.392011,102.760502,108.5422426,111.325193,118.8571192,122.175164,87.65087284,98.2769489,91.76267608,104.7427009,102.8041532,67.36130247,71.62136491,109.7347229,115.4233503,115.4119102,102.5128506,38.13230284,159.2035579,180.4527511,146.4822015,146.3164098,156.7010644,169.8668348,250.2639577,262.8678633,251.9398647,288.1000667,,,,,352.7437301,370.8812045,,,,332.0406229,338.6535243,326.2804146,348.4474832,355.9137654,381.5241099,,,,,,,
Syrian Arab Republic,SYR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,871.9348682,883.0417773,953.9115063,961.4752563,984.1755103,1376.00321,1852.950073,2171.604041,2083.221948,1934.794983,2151.681982,,2355.117676,2409.286865,2597.86333,2637.942139,2402.177539,585.204248,3305.343555,3297.04707,3670.877832,6071.682607,8025.48585,8162.058301,5236.8454,5993.430381,4005.119922,3756.728408,4042.134,5512.925276,5225.574322,4963.024289,4299.328633,3823.472359,1413.961283,-8210.967001,-8210.199147,-9814.793202,-14529.17183,-10227.97064,-6791.212175,351.9483083,5793.9459,,,,,,,
Turks and Caicos Islands,TCA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1.108894006,-1.114604957,-1.153595972,-1.221627004,-1.349802992,-1.773396974,-1.921092934,-1.93112399,-2.113717997,-2.089320032,-2.862488946,-3.046078076,-3.206728068,-3.409573936,-3.775200901,-3.822776991,-3.98730992,-5.953621026,-5.840927949,-6.468823973,-6.769633213,-6.830023199,-7.333308327,-8.929026117,-9.859276293,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-106.531192,-107.1409915,-120.4658836,-115.632335,-115.3253445,-132.1446739,-127.7693158,-135.5716013,-142.9914262,-173.8001585,-178.2576047,-182.9119956,-186.7260857,-169.6338165,-213.1706364,-214.1567212,-170.7418683,-251.8599379,-277.8578116,-282.9652857,-161.963574,-230.2759555,-257.7965177,-323.4454514,-473.4367898,-498.975588,-497.212962,-608.7649884,91285.82213,102944.1976,107795.5647,83155.44296,105994.0547,108858.0051,100245.4146,101081.9335,94700.726,97990.9047,85404.80659,70106.9986,75471.32565,75436.61695,75263.09465,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,829344.7867,561543.3986,1018576.194,1012716.508,601737.244,604914.8953,714361.4949,1213127.078,1084804.946,1127224.957,1289417.712,1118083.75,2580341.726,2145531.487,1291343.568,1194322.353,1610392.832,2252660.734,1468420.977,1300480.263,1864689.064,2599792.312,2922399.849,2077426.503,2574577.99,2036292.362,1913553.815,4600929.22,1412563.432,721676.0949,224917.9242,211712.6803,1147391.836,332465.2788,809817.2499,452861.2793,1345404.544,253361.0113,559829.6443,931578.1804,399012.6332,700238.4728,847855.4043,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,422216.699,404836.2829,454427.3713,390099.2705,367680.8403,339207.7098,344991.9588,337218.167,190133.5181,177572.9931,107986.792,150669.3182,112898.6186,66725.40002,44360.81235,16354.62242,-2062.972687,-104009.5149,-61428.80077,-62347.39297,481772.0352,340265.001,300396.0394,431813.2882,383441.8585,382120.7676,468023.0483,381150.5655,1226636.659,323031.692,561971.7035,448171.8308,813984.042,1219300.952,177163.06,271748.8274,470923.8501,298882.6673,683165.8683,367307.5896,342278.7676,412259.5859,448681.3331,,,,,,,
Togo,TGO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,5733.241283,5600.460418,5547.322189,5960.343385,4783.41171,5064.811615,5167.017453,5990.630397,5158.434511,5581.327113,6816.212694,5758.935493,6600.091685,6165.725599,6135.652711,5614.009692,5668.395709,5860.091501,5505.058897,5947.636599,7391.514283,5987.814708,6901.48399,6443.475707,6416.872905,7089.249201,6911.999675,7042.837414,23492.6098,13752.92,15562.24929,12086.54239,14413.10219,14532.31768,8662.947901,25306.21611,11789.90902,9507.898982,16004.69097,13718.27436,12577.0583,12163.76693,12377.78522,,,,,,,
Thailand,THA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8729.272202,6065.452241,7383.272139,11125.98176,6627.843105,6397.504717,6488.272813,9279.194004,11066.47391,9651.282861,11564.81982,10136.56599,10202.33332,17221.63316,10968.32469,8573.570703,9984.085547,6676.729785,10889.29311,8499.389922,12173.78928,11038.91818,15257.8291,12750.36053,10943.08885,14887.88977,11494.68008,10764.96816,132478.8516,42016.17793,11346.85887,4561.97,26766.57188,20689.70176,52801.24844,29033.57969,10554.25039,37782.3125,2938.832422,12593.3931,43962.47153,46177.34181,45142.32688,,,,,,,
Tajikistan,TJK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3632.73843,-3541.896206,-3696.404655,-3786.740608,-3893.790645,-5574.887177,-5613.890283,-5772.062708,-5953.453438,-6044.128882,-5855.957562,-5795.37849,-6075.695811,-5925.965784,-5933.782618,-5935.093082,-5792.071339,-5749.394296,-5811.642141,-5800.369724,3683.468323,4933.637489,5870.93613,5106.766238,4404.568859,4757.618063,5000.904958,3896.770436,3860.344685,4008.315959,2939.932543,3287.059367,2992.165482,3285.165456,3570.220953,3786.806786,4252.290665,4655.938847,4439.924171,4223.716319,4447.520955,4716.243272,4515.347472,,,,,,,
Turkmenistan,TKM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1896.221942,-1880.316845,-1901.207096,-1747.178546,-1604.665362,-16634.18341,-14250.51741,-14581.28108,-14929.49034,-15935.73285,-21835.89164,-22596.98762,-23340.62191,-24069.61485,-25139.16037,-26242.37844,-26699.52522,-27407.34516,-27086.45976,-27467.15234,3540.550595,4044.478021,3514.382735,2742.102247,1862.202593,1611.331047,1226.828041,1438.527891,472.9355225,693.5866797,-154.6878418,-87.68213672,-1510.712992,-707.4793437,-6402.345402,-6979.211094,-8417.732047,-10274.3134,-9663.655686,-4188.983723,-5843.610564,-7676.442949,-3906.383126,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1158649.649,820948.5536,994179.7818,834329.1925,896465.2948,1017807.392,1171019.557,918019.156,1102908.721,1179337.164,1248196.082,1134526.413,1215360.203,1225478.573,991975.5231,1040141.754,1105773.533,1317445.232,1141708.104,1144916.483,1330619.408,1261540.948,1318194.473,1451324.273,1047975.665,1149590.038,1186018.43,1192748.641,1871418.743,1179157.518,672579.8833,622560.8168,944282.9647,1079318.297,1335185.281,1828444.888,1006469.261,2259702.193,810111.8565,457523.929,2023125.809,2568320.537,2572619.045,,,,,,,
Timor-Leste,TLS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-48.81957825,-49.13239166,-48.79794284,-49.03454404,-50.76071404,-54.53142626,-48.25964546,-49.65944786,-108.8149332,-84.06679377,-57.4766421,-61.40227443,-64.54638955,-68.63055972,-70.61368313,-62.88225434,-58.12240584,-64.208106,-61.32201134,-61.54245729,-61.62436145,-63.33396155,-57.66494591,-55.5323987,-60.36604308,-69.40556496,-72.70039824,-63.94358531,-113.7102316,-200.1021906,-268.4355224,-175.0787519,-159.4963006,-163.2147691,-380.1587422,-228.1792736,-231.2497137,-188.8507124,-207.6826479,-255.9358648,-276.3682968,-318.2939088,-556.4033812,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,29044.86491,28875.90553,9305.835142,-1404.24587,-10385.71908,-9589.571522,-12236.00606,-27730.25955,12404.22806,14827.1404,24894.91464,13414.43381,15472.86604,9072.031314,21707.14369,-6355.287326,19567.86214,4561.822908,8469.30771,-21992.22336,-12352.38764,19611.98108,449.1288849,,,,,,,
Tonga,TON,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11.09730401,11.33492493,11.80131296,10.94136803,12.39905676,12.90215005,12.2760609,13.57275103,14.89192687,16.05218714,25.88292813,40.34137815,39.82552623,35.17330411,33.09408501,25.0706321,22.66092905,34.82438704,40.894521,42.98105513,-8.78766037,-22.09919435,-41.96129475,-44.31991048,-39.44593477,-5.6683134,-144.6183763,-89.91047537,-86.20574202,-118.9417144,-88.02048789,-66.5671472,-35.55174146,-27.0857782,-44.53288471,-83.24882611,-131.5038628,-98.43442709,-124.6669105,-115.6493138,-116.3605763,-116.0595536,,,,,,,,
South Asia (IDA & IBRD),TSA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37975.92779,38254.91322,39078.34416,39595.37244,40191.03783,39417.96337,40131.82177,42167.62461,50364.47185,51975.66728,52189.76898,52578.66682,51852.61914,53716.0642,61810.62277,53539.50234,57495.2232,15285.19539,57411.83891,59183.01123,58806.29208,57623.72349,54539.98386,51840.4248,49246.74568,47124.73368,47467.77356,46023.38928,25741.00795,143939.1278,48457.33389,18161.33294,33618.45755,45058.87031,93833.04328,57926.41855,69918.71736,124786.141,71406.20413,-2387.951038,73537.33677,11920.34627,59587.21152,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939571.852,1281243.827,1328755.036,1406425.664,1209967.375,1390901.693,1273420.905,1461433.379,1478914.903,1861669.786,1683225.367,1472606.975,1662340.628,1653604.517,1384738.769,1368688.816,1295692.098,1643816.372,1268758.589,1398139.009,1884319.674,1586067.714,2324616.067,1522323.177,1676659.995,1722167.704,1528956.068,1475420.68,4029466.981,3234659.637,3267730.814,2914124.844,2972418.881,3436368.498,3007525.318,3610684.484,3057984.551,3002805,3176673.305,2739117.429,3010755.523,3004613.599,3014792.11,,,,,,,
Trinidad and Tobago,TTO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,-103.4528412,-97.20231567,,,,,,,,,,,,,,,,,,,,,,,,,,-1016.214899,-1359.051541,-4528.016931,-4960.528906,,-5593.486566,-306.3212708,-1852.916095,1862.417236,-2504.375726,1369.446948,3070.981615,2107.100465,8286.951749,12087.59865,,,,,,,
Tunisia,TUN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,63.62810059,65.68494507,-2.771074219,-6.465056152,0.996918945,21.26449707,14.75534424,11.57628906,26.57629639,36.13896973,60.84411621,67.2870459,60.41008301,86.1489502,97.91210938,103.5932129,94.60898437,62.35568848,151.4,169.7620117,188.4726074,159.4479492,114.3666992,114.507959,121.4703613,125.422998,91.93398438,69.36679687,56.13310547,29.55029297,48.94018555,10.35277996,589.4074885,821.9388188,416.270136,-669.4773007,-552.3402832,-378.238878,496.8947475,806.4988747,1644.349674,3965.720434,3680.432425,,,,,,,
Turkey,TUR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,58.87050781,413.887875,627.379068,818.5649922,911.3234375,1246.140039,1480.239258,1860.705273,1727.031445,1711.126563,1828.023047,1757.945312,1796.660352,1840.534766,2280.549609,2686.674805,3030.769922,-5313.51582,3388.278516,3634.316016,2550.152116,3180.066563,5144.861359,3076.023625,3542.703078,3150.251219,2681.581609,3098.681016,4387.149688,5104.508297,2287.850375,4801.27375,5187.200625,5370.5225,5132.176656,5621.859766,6766.916703,5958.998313,-8807.261,-2273.27612,2494.708379,-4803.879627,-6438.304694,,,,,,,
Tuvalu,TUV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1.11E-16,5.55E-17,2.78E-16,3.33E-16,5.55E-17,-1.67E-16,2.78E-16,-3.33E-16,-5.55E-17,-1.67E-16,-2.22E-16,2.22E-16,-3.33E-16,-5.55E-17,0,-1.11E-16,-2.22E-16,1.11E-16,0,0,-5.55E-16,-2.22E-16,0,5.55E-16,4.44E-16,-4.44E-16,0,-2.22E-16,0,2.22E-16,-4.44E-16,6.66E-16,4.44E-16,4.44E-16,0,2.22E-16,0,-4.44E-16,-4.44E-16,4.66E-15,-1.33E-15,2.89E-15,2.89E-15,,,,,,,
Tanzania,TZA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,49728.89462,29905.39141,31699.63658,33620.7373,29673.96449,34467.75059,30677.28757,35002.39081,36855.0156,47913.2784,40399.48127,35678.05722,40066.07478,40345.56538,32230.96368,32542.83771,30171.88562,40639.0915,29643.74079,32769.47879,44897.87998,37973.55667,58777.76527,35160.63718,40290.59789,40599.36502,35002.14146,33377.72065,230493.1944,112872.8817,165290.8084,142000.5503,131249.7799,201958.1616,167489.9352,208937.9948,123857.9168,159534.926,157864.4844,186297.3618,187379.3096,186392.5461,185378.9765,,,,,,,
Uganda,UGA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,201.417796,1001.9302,1820.010907,2631.747803,3450.008001,4249.164898,4934.467038,5729.917922,6501.434065,7343.717133,8151.557141,8706.657764,9595.833399,10395.37852,11177.54625,11978.3895,12787.06476,13469.03073,14405.9625,15145.80502,15154.30066,15124.93377,15273.57362,15438.61466,15282.2336,15466.18824,15695.68965,15540.78386,63051.27677,34489.67155,48900.00577,33933.40451,35933.75046,63026.90154,45008.52756,80818.20209,12026.08643,49983.56356,49277.52157,21437.81153,40426.01739,40235.54476,40136.94275,,,,,,,
Ukraine,UKR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-33452.37305,-33512.94336,-47315.84961,-69208.00781,-87670.70508,-77367.29297,-107738.4941,-105162.6953,-183668.5938,-185711.3906,-209674.2031,-181843.0078,-191673.0977,-202916.7031,-207373.6992,-197218.3984,-225978.0977,-258844.1016,-258921.0039,-263710.1016,-10552.71023,-18644.56013,-12603.44531,-10274.29078,-8990.367187,-3580.627813,5104.490078,4857.765469,2103.304063,2114.966641,-3442.286359,-3595.101094,-1501.8425,-1006.940375,-4070.823406,-14655.14898,-18623.65727,-11885.8543,-1634.440938,-4175.649949,-4982.069717,-3103.66512,-195.9201098,,,,,,,
Upper middle income,UMC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1611823.627,1281057.79,1505214.219,1360321.782,1363370.914,1481388.934,1655025.2,1463818.12,1584091.045,1648363.246,1716908.717,1581575.228,1657956.973,1721646.538,1452965.094,1462192.963,1550377.913,1591476.867,1620826.478,1614414.012,2055305.723,1875600.508,1937148.489,2033975.755,1639438.893,1760400.273,1992168.722,1783727.299,3555535.548,1722865.488,1300086.988,1037757.067,1695198.746,2184702.462,1400420.094,1773149.981,1289989.839,2141176.158,1821140.553,1119761.059,2488884.353,2578288.628,2711476.519,,,,,,,
Uruguay,URY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-42.94094727,-18.90095459,-2.939532471,31.46318115,52.41787842,73.69153198,98.08923462,141.6881653,201.004989,234.9893701,252.19729,266.5312415,289.9909399,298.3723932,320.0828882,336.3817047,350.6848224,13.60397034,394.9871417,418.1221033,439.315839,449.8798046,452.3326765,468.0267388,461.1937401,448.9905818,465.6076655,485.253021,316.0963501,517.5093152,439.5849226,82.96191628,102.07269,245.8822166,208.1322126,450.2201306,310.1444546,292.6676172,-1731.403698,-1949.87098,-410.3608836,-1499.492312,-1392.622941,,,,,,,
